"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"M0100020852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020893",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290629467996652,0,-0.0597156090151559,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020973",0,0,0,0,0,0,0,0,0,4.88179725981354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100020975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021000",0,0,0,0,0,0,0,0,0,-23.1538814194904,-0.726568204030486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021093",0,0,0,0,0,0,0,0,0,0,-0.0191599031034894,0,0,0,0,0,0,0,-0.0145746933198671,0,0,0,0,0,0,0,0,-0.00657114380053571,0
"M0100021100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021103",0,0,0,0,0,0,0,0,0,0,1.37809372336132,0,0,0,0.00364653420273705,0,0,0,0.163679465313006,0,0,0,0,0,0,0,0,0,0
"M0100021104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021105",0,0,0,0,0,0,0,0,0,17.9193710202703,0,0,0,0,0.00456305561142642,0,-0.0113935810260591,-0.00435641773974951,0.0239836572012292,0,0,0,0,-0.00697942875058589,0.1825063343702,0,0,0,0
"M0100021123",0,0,0,0,0,0,0,0,0.0763642684114218,0,-0.122657384962206,0,-0.131921243975828,-0.0329362378443721,-0.257394442703329,0.256342178294894,0,0.025146759681717,-0.156459711965456,0,0,0,-0.482890607781904,0.0367001103500859,0,0,0,0,0
"M0100021131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00770194167863587,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021198",0,0,0,0,0,0,0,0,0,0,0.495745601402041,0,0,0,0.0782319708849428,0,0,-4.85908794932665e-05,0.0923642154285049,0,0,0,0.151540637788261,0,0,0,0,0.00961429022195457,0
"M0100021208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203676776533158,1.79314165571884e-06,0,0,0,0,0,0,0,0,0,0,0
"M0100021220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104315792652655,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070968752159057,0,0,0,0,0,0
"M0100021331",0,0,0,0,0,0,0,0,0.128617563027395,0,0,0,-0.078745673078803,-0.00316689353752456,-0.0113402610181934,0.0142232225502247,0,0,0,0,0,0,0,0.0222856397576887,-0.00592540435665937,0,0,0,0.468057694727607
"M0100021363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021372",0,0.0572176703269897,0,0,0,0,0,0,0,-50.5879293694663,0,0,0,-0.00715494417729531,-0.0123985195681221,0.0623580519237828,0,0.00675452491337085,0,0,0,0,-0.180925690900511,0,0,0,0.0974610522508321,0,0
"M0100021374",0,0,0,0,0,0,0,0,-0.0730759094933608,27.8111560728383,0.36166092113846,0,0.0683379019191987,0.0051675315240368,0.0483419264244515,-0.052005609586374,0,0,0.021473389641031,0,0,0,0.0725834798570972,-0.0150673659339107,0,0,0,0,-0.208109391714289
"M0100021467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021472",0,0,0,0,0,0,0,0,-0.134564142004627,0,0,0,0.0773303875116092,0.00437745820695766,0.0264485149462065,-0.0410272467445971,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021673",-0.00755320765242002,0,0,0,0,0,0,0,0,0,-0.0339390036647873,0,0,0,0,-0.00569959142820909,0,0,0,0,0,0,0.00610941936435727,-0.0203899808043796,0,0,0,0,-0.615891611203024
"M0100021707",0,0,0,0,0,0,0,0,0.0456410339986011,0,0,0,0,0,0,0,0.0165141716015325,0,0,-5.65918325314336,0.294120040840207,0.120587033801281,0,0,0,0,0,0,0
"M0100021711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021727",0,0,0,0,0,0,0,0,0,0,0,0,-0.0113418890556142,0,-0.0374929496855549,0,0,0,0,0,0,0,-0.0717357166413281,0.00613001129590685,0,0,0,0,0
"M0100021728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383564535894088,0,0,0,0,0,0,0,0,-0.0149405733081703,0
"M0100021839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100021990",0,0,0,0,0,0,0,0,0,0,-1.11971947611848,0,0,0,0,0,0,0,0,-2.03018950919118,0.00112621471049689,0,0,0,0.359277880627137,0,0,0,0
"M0100021991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268623398600659,0,0,0,0,0,0,0,0,0,0
"M0100021992",0,0,0,0,0,0,0,0,-0.148240284583657,0,0,0,0,0.00634578579365026,0,-0.113954040381187,-2.9021665613235e-05,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022005",0,-0.0240654419310518,0,0,0,0,0,0,-0.00784317267169482,15.1208852487728,0,0,0,0.0113522650184459,0.0149588920699853,-0.0703495750399247,0,-0.00737564797844218,0,0,0,0,0,0,0,0,0,0,0
"M0100022006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222855103707683,-0.446366477364088,0,-0.00230671897924029,0.124428332275157,0,0,0,0.656849516761713,-0.0421706287627931,0,0,0,0,0
"M0100022127",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138650646133404,0,0.0771613591755614,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022172",0,0,0,0,0,0,0,0,0.136607535282156,0,0,0,0,-0.0144026473040243,0,0.112016171441334,0.0345465252057548,0.00554044939506947,0,-2.08064111947558,0.234667390825126,0.154940013167567,-0.103878520544258,0.0107399056674553,0,0,0,0.00495679254963244,0
"M0100022475",0,0,0,0,0,0,0,0,0,0,-0.0188754203653202,0,0,0,-0.00990409983949652,0,-0.0034019127032561,0,-0.0182575634435438,0,0,-0.0114059587700721,-0.0061792148945392,0.00326576620402623,0,0,0,-0.00600234625882265,0
"M0100022479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0100022480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121434899338439,0,0,0,0
"M0100022482",0,0,0,0,0,0,0,0,0,-14.3973448030631,-0.17347134769046,0,0,0,0,0,0,0,-0.00998576434505809,0,0,0,0,0,0,0,0,0,0
"M0100022484",0,0,0,0,0,0,0,0,0,-12.3203341093047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999907765",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527353344007486,-0.020415099393944,0.095779058316454,0.00399452729524014,0.00380048041715891,0,0,0,0,-0.0705142388797119,0.00669262546481673,-0.0763913812138368,0,0,0,0
"M0999910458",0,0,0,0,0,0,0,0,0,-9.89682663327032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911315",0,0,0,0,0,0,0,0,0,7.78550359089468,0,0,0,0.000419710021136285,0,0,0,-0.00599380661742837,0,0,0,0,0,0,0,0,0,0,0
"M0999911372",-0.00556096023902315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000665678021551095,0,0,0,0,0,0,0,0,0,0,-0.495187479072485
"M0999911378",0,0,0,0,0,0,0,0,0,0,-0.0430096650913821,0,0,0,-0.0446274258096217,0.179866162510342,0,0.00274216775520228,-0.00645823883501042,0,0,0,0,0,0,0,0,0,0
"M0999911407",0,0,0,0,0,0,0,0,0.0553324905154962,0,0,0,-0.0196145580714978,-0.00407858756653958,0,0.0216238341515991,0,0,0,0,0,0,-0.0331986209071909,0.00272336253241514,0,0,0,0,0.0602352706007761
"M0999911444",0,0,0,0,0,0,0,0,0,48.6557597186664,0.147521045317306,0,0.0143131420300574,0,0.0504723409199859,-0.0195274367254916,0,-0.00931679692109247,0.100836864970104,0,0,0,0.492902704195384,-0.0154213479371867,0,0,-0.10469927478245,0,0
"M0999911470",0,0,0,0,0,0,0,0,0,0,0.29815457087268,0,0.0394104791410824,0,0.0613322875777485,-0.0218074982161466,0,-0.00378433987846964,0,0,0,0,0,-0.0278938740873999,0,0,0,0,-0.783302804519939
"M0999911478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911632",0,0,0,0,0,0,0,0,0,0,0.373946021962166,0,0.0215003747771487,0.000691170823113844,0.0185498726231665,-0.0735625746743983,0,0,0.0136986280365863,0,0,0,0,0,0,0,0,0,0
"M0999911787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911843",0,0,0,0,0,0,0,0,0,-9.68735120401814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911850",0,0,0,0,0,0,0,0,0,0,-0.145656288595632,0,0,0,0,0,0,0,0,-0.0376037645503544,0,0,-0.00819524582950066,0,0,0,0,0,0
"M0999911852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999911861",0,0,0,0,0,0,0,0,0,0.152929217258167,0,0,0,0,0,0,0,0.00459235950667352,0,0,0,0,0,0,0,0,0,0,0
"M0999911880",0,0,0,0,0,0,0,0,-0.179508766557939,2.35597176037451,0,0,0,0,0,0,-0.0388523681577581,0,0,0,0,-0.0753291032612652,0,0,0,0,0,0,0
"M0999912007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912026",0,0,0,0,0,0,0,0,0,-47.9801883463446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116758341524836,0
"M0999912096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338917336076683,0,0,0,0,0,0
"M0999912100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912104",0,0,0,0,0,0,0,0,-0.417728239487395,0,0,0,0.0645642509850277,0.0132326814481758,0,0,0,0,0,0,0,-0.128448750756262,0,0,0,0,0,0,0
"M0999912112",0.00173634634289165,0,0,0,0,0,0,0,0.104954299562691,0,0,0,-0.0027305805664406,-0.00598141189405996,0,0.0657097066604973,0,0,0,0,0,0,0,0.0148412109981915,0,0,0,0,0.430144377560608
"M0999912117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912193",0,0,0,0,0,0,0,0,-0.0488307747253828,0,0,0,0,0,0.00795259417924657,-0.0109714397703749,0,0,0,0,0,0,0,0,-0.0280381267689109,0,0,0,0
"M0999912216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912221",0,0,0,0,0,0,0,0,0,0,-0.043618838807634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912411",0,0,0,0,0,0,0,0,-0.012455983184778,0,0,0,0,0,0,-0.0301985926602663,0,0,0,0,0,0,0,-0.015996640401903,0,0,0,0,0
"M0999912456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111036891999401,0.0734558260146871,0,0,0,0,0,0,-0.109823396516134,0,-0.093720842754124,0,0,0,0
"M0999912462",0,0,0,0,0,0,0,0,0.0146475918523548,0,0,0,0,-0.000150459379542531,-0.00319601796194799,0.0659295037754247,0.00932584855672994,0.00861154324447358,0,0,0,0.00521441450405316,0,0,0,0,0,0,0
"M0999912544",0,0,0,0,0,0,0,0,-0.00570815458907515,1.16889365203649,0,0,0.00260201212464284,0,0.000614005259684608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606076401902336
"M0999912680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169753755145493,0,0,0,0,0,0,0,0,0,0
"M0999912701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912707",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863915879794636,0,0.00670473642266793,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912726",0,0,0,0,0,0,0,0,0,9.93579031394352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912729",0,0,0,0,0,0,0,0,-0.109546266929997,0,0,0,0,0,0,-0.0105220782118964,-0.00221520131712795,0,0,1.38905193621203,-0.0501525589118828,-0.00271699966617698,0,0,0.0576016899506428,0,0,-0.00672678450752807,0
"M0999912730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374584753910727,0,0
"M0999912738",0,0,0,0,0,0,0,0,0,0,0.166083275461414,0,0,0,0,0,0,0,0.0325032564100016,0,0,0,0,0,0,0,0,0,0
"M0999912740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000231994853308421,0,0,0,0,0,0,0,0,0,0,0
"M0999912798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241392857743804,-0.0262147105171104,0,0,-0.0743541419267269,0.0127715809011607,-0.279579369233151
"M0999912812",0,0,0,0,0,0,0,0,-0.0387259339468065,0,0.177515653481669,0,0,0.00358671582390509,0.00234349914648012,-0.0515049024873672,-0.0121429917141541,-0.000869523113061041,0,0,0,-0.0069729136590808,0,0,0,0,0,-0.00410241694467176,0
"M0999912818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301882693164065,0,-0.000279810052670867,0,0,0,0,0.0427055421112571,0,0,0,0,0,0
"M0999912822",0,0,0,0,0,0,0,0,0,0,0.157290485639995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912844",-0.00147927303459926,-0.169446058386206,0,0,0,0,0,0,0,61.7832906418747,0.157518646618898,0,0.0440324786406891,0.00627167822479957,0.00511958079627182,-0.160783754121953,0,-0.00226456609537958,0,0,0,0,0.00957547925775912,-0.0117515472706815,0,0,-0.0188739863516616,0,0
"M0999912847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999912906",0,0,0,0,0,0,0,0,0,0,-0.0544292961022819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999913007",0,0,0,0,0,0,0,0,0,-2.31067814613263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999913431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205844570762407,0,0,-0.517377673864992,0.0173230645099926,0,0,0,0,0,0,0.0385383150035515,0
"M0999913507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125285733137195,0,0,0,0
"M0999913553",0,0.119482459431615,0,0,0,0,0,0,0,-12.4346646247008,-2.26812617159444,0,-0.151647232839003,-0.010147826843856,-0.232113765277512,0.331502061990065,0.00247607233658285,0.0304971449986971,-0.265390731789391,0,0.226511849087332,0.186104854273904,-0.580957364232212,0,0,0,0,0,0
"M0999913695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397881356266443,0,0,0,0,0,0,0.0279068976764666,0,0,0,0,0,0
"M0999913723",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607538922471502,0,-0.042758904811271,-0.00097741452476314,0,0,0,0,0,0,0,0,0,0,-0.00862322899040684,0
"M0999913728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999913729",0,0,0,0,0,0,0,0,-0.117109939323101,0,0,0,0,0,0,-0.105763639309834,0,0,0,0,0,0,0,0,0,0,0,-0.016571866611966,0
"M0999913844",0,0,0,0,0,0,0,0,0.00730047496252111,0,0,0,-0.0573767458082097,-0.00240513833427793,-0.0545748823009313,0.0504654587937717,0,0.00557265192952255,-0.00619808285852965,0,0,0,-0.0552856325909689,0.0126496402520394,0,0,0,0,0
"M0999913866",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107177686759432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999914056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019253079018777,0,0,0,0,0,0,0,0,0,0,0
"M0999914082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999914939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304702195267933,0,0,0.616122760658994,-0.0782405865885395,0,-0.209250968419597,0,0,0,0,-0.0379648132721328,0
"M0999915461",0,0,0,0,0,0,0,0,0,-15.2491686599425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856096632286864,0
"M0999915486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933323697647517,0,0,0,0,0.0113972475261611,0,0,0,0,0.39187707544008
"M0999915503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136115852867967,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999915523",0,0.00142332729926933,0,0,0,0,0,0,0,-15.5186146908898,0,0,0,0,-0.00147492098092847,0.0101586659372325,0,0,-0.00103059612222329,0,0,0,0,0,0,0,0,0,0
"M0999915728",0,-0.111513777830926,0,0,0,0,0,0,-0.0253158040513801,6.14366492853608,0.202833117327946,0,0.0613576811053556,0.00849739603144486,0.0600022899805214,-0.0666994724900645,0,0,0.0472295582865551,0,0,0,0.0862417732715134,-0.00746149760308471,0.059384952213479,0,-0.0351874811483653,0,-0.0206536810311686
"M0999916087",0,0,0,0,0,0,0,0,0.0475508558811016,0,0,0,-0.0699567280011548,0,-0.0668519987911378,0.0992278838242892,0,0.0154348820705421,-0.0753184071051271,0,0,0,0,0.0266296502705775,0,0,0,0,0.00012159282216206
"M0999916580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999916935",0,0,0,0,0,0,0,0,0,0,-0.100633959722803,0,0,0,0,0,0,0,-0.0422906419504172,0,0,0,0,0,0,0,0,-0.00835851929082522,0
"M0999917010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237511916674976,0,0,0,0.00886264647458554,0
"M0999917146",0,0,0,0,0,0,0,0,0,0.460390552713396,0.144526203385935,0,0,0,0,0,0,-0.00530392866759381,0,0,0.0245793464364468,0,0,-0.000957896735311123,-0.0260147125631983,0,0,0.00968102654888295,0
"M0999917351",0,0,0,0,0,0,0,0,-0.0552472371071524,0,0,0,0,0.00577765731398945,0.000683966654938692,-0.0856355936823563,-0.0103439830404612,-0.0116109681498296,0,0.148791686481111,0,0,0.113907387967511,-0.0101466613104876,0,0,0,0,0
"M0999917357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166647588604454,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999917438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999917653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999917654",0,0,0,0,0,0,0,0,0.0991061077912422,0,-0.290790332702565,0,0,-0.00564640469817667,0,0.120448342950693,0,0,0,0,0.156648008323683,0,0,0,0,0,0,0,0
"M0999917676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712847977869264,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999917685",0,0,0,0,0,0,0,0,0,1.31595199524282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999917690",0,0,0,0,0,0,0,0,0,0,0,0,-0.0056925778330161,-0.00443506334003094,0,0.0193080800113248,0,0,0,0,0,0,0,0,0,0,0,0.0012167406093403,0
"M0999918059",0,0,0,0,0,0,0,0,0,-1.21605123249469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918345",0,0,0,0,0,0,0,0,0.0127577514375115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573278794698152,0,0,0,0,0
"M0999918886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918887",-0.00853095021075113,0,0,0,0,0,0,0,-0.0241541054721281,0,0.700843702973126,0,0.0103476041827838,0.0250563231952184,0.148436716743256,-0.13978151909033,0,-0.0121402407550674,0.120617750258317,0.204171018631873,-0.0795216467899395,-0.0275038750156826,0.31066759721692,-0.0587241574095445,0.152151746003545,0,0,0,-1.41057018496246
"M0999918888",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028837546305717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918899",-0.0051172698302959,0,0,0,0,0,0,0,0,67.1287976057394,0,0,0.00707857860933498,0,0,0,0,0,0,0.742471838183786,-0.195802954204229,0,0,0,0,0,0,-0.00204312501139739,-0.185126694004932
"M0999918901",-0.0116860581451528,-0.0557068192870231,0,0,0,0,0,0,0,2.31966625638384,0,0,0,0,0,0,-0.00160434361414012,-0.00147000343324208,0,0,0,0,0,-0.00338992054439171,0,0,-0.0710185507545382,0,-0.477074043224473
"M0999918913",0,0,0,0,0,0,0,0,0,0,0,0,0.000755159170709645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999918922",-0.00634903712368936,0,0,0,0,0,0,0,0,0,-0.0970992049897935,0,0,0.0162517542613583,0,-0.0532522192171927,-0.0565072556072707,0,-0.0116766418023773,0,0,-0.0372748809316069,0,-0.0124716767542359,0,0,0,-0.0397086398935595,0
"M0999919141",0,0,0,0,0,0,0,0,0,0,0.365569481987728,0,0,0,0.040600173851283,0,0,-0.000400843916588092,0.0460020110765567,0,0,0,0.0637414913694668,0,0,0,0,0,0
"M0999919299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999919438",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200313459731718,0,0.12621315039309,0,0,0,0,0,0,0,0.0117005432979097,-0.0456767709772983,0,0,0,0.538667152541441
"M0999921258",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157399563281203,0,-0.025538503813345,0,0,0,0,0,0,0,0,0,0,-0.00388637177278714,0,0
"M0999921283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M0999921285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143085744084134,0,0,0,0,0,0,0,0,0,0
"M0999921286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904288833920208,0,0,0,0,0,0,0,0,-0.00281660549613611,0
